station_id,station_name,latitude,longitude,malecount,femalecount,SUM,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75,age80,age85,age90,age95,age100,age101,age20m,age20f,age25m,age25f,age30m,age30f,age35m,age35f,age40m,age40f,age45m,age45f,age50m,age50f,age55m,age55f,age60m,age60f,age65m,age65f,age70m,age70f,age75m,age75f,age80m,age80f,age85m,age85f,age90m,age90f,age95m,age95f,age100m,age100f,age101m,age101f
482,W 15 St & 7 Ave,40.73935542,-73.99931783,57366,19990,82282,478,3190,12907,16759,10322,8137,7499,8777,5000,2541,1361,328,107,0,0,0,0,4875,387,91,1934,1255,8205,4693,12649,4107,7673,2619,6381,1749,6071,1427,6578,2197,3987,1013,1909,632,1269,92,243,85,77,30,0,0,0,0,0,0,0,0,2,0
483,E 12 St & 3 Ave,40.73223272,-73.98889957,62382,21112,89810,2832,10133,19002,17468,9833,7589,5461,5057,3013,2272,678,186,14,13,0,0,0,6259,2452,372,7433,2686,13888,5109,12560,4904,8148,1661,5646,1939,3989,1471,3543,1514,2219,792,1808,464,556,121,116,70,9,5,10,3,0,0,0,0,0,0,5,0
484,W 44 St & 5 Ave,40.75500254,-73.98014437,53702,8116,69844,127,1832,8171,9994,9568,8906,7858,7467,4577,1936,805,589,4,0,0,0,0,8010,107,18,1437,387,6550,1616,8324,1668,8313,1253,8271,635,7131,727,6711,755,3825,747,1685,251,752,51,581,8,4,0,0,0,0,0,0,0,0,0,11,0
485,W 37 St & 5 Ave,40.75038009,-73.98338988,40466,9290,56301,72,2718,8790,9346,6583,5742,5438,5295,3443,1773,401,118,29,0,0,0,0,6551,53,18,1591,1124,6724,2065,7571,1772,5445,1136,5042,700,4626,808,4503,792,2948,493,1444,329,356,43,110,8,28,0,0,0,0,0,0,0,0,0,24,0
486,Broadway & W 29 St,40.7462009,-73.98855723,56911,15348,81472,268,4550,14245,14788,10229,7391,8167,5918,4066,1534,581,501,52,0,0,4,0,9176,174,94,3032,1517,10410,3825,12089,2695,8480,1746,6203,1185,6825,1334,4499,1418,3068,994,1097,437,549,29,435,66,46,6,0,0,0,0,4,0,0,0,0,0
487,E 20 St & FDR Drive,40.73314259,-73.97573881,44906,16399,65955,494,7290,13958,12093,5711,4469,5540,4350,3614,1774,1478,313,180,18,0,0,0,4673,232,261,5001,2289,10418,3540,9372,2721,4052,1659,3298,1138,3870,1661,3486,864,2408,1206,1183,591,1085,393,299,14,136,44,0,18,0,0,0,0,0,0,66,0
488,W 39 St & 9 Ave,40.75645824,-73.99372222,67429,13534,88784,92,3667,10987,12597,13625,11336,9614,8190,6404,3663,735,131,36,0,0,0,0,7704,75,12,2268,1399,8315,2670,10300,2295,11152,2468,10265,1071,8253,1360,7075,1068,5670,677,3242,420,688,47,106,25,17,19,0,0,0,0,0,0,0,0,0,0
489,10 Ave & W 28 St,40.75066386,-74.00176802,54301,17736,79237,479,4657,13748,17732,10030,7011,7956,5008,4197,1078,162,39,29,0,0,0,0,7110,249,229,2902,1755,8571,5173,12453,5277,8746,1203,6096,914,6756,1199,4118,889,3330,867,896,182,124,38,32,7,27,2,0,0,0,0,0,0,0,0,0,0
490,8 Ave & W 33 St,40.751551,-73.993934,101767,16559,128330,402,5439,16578,20832,16440,16857,13789,14885,8307,3419,1008,260,95,0,0,37,0,9982,304,98,3903,1535,13423,3145,16920,3910,14642,1794,15350,1506,12501,1286,13332,1553,6946,1358,3103,311,969,39,240,20,92,0,0,0,0,0,36,0,0,0,6,0
491,E 24 St & Park Ave S,40.74096374,-73.98602213,62230,10857,79155,437,5018,13600,13580,11005,7771,8058,6535,4428,1523,1009,136,13,0,0,0,0,6041,261,169,3724,1293,10687,2911,11670,1907,9889,1110,6918,845,7163,894,5894,635,3947,481,1204,319,758,251,95,41,12,0,0,0,0,0,0,0,0,0,7,0
492,W 33 St & 7 Ave,40.75019995,-73.99093085,81769,11987,103124,512,4887,11557,15053,14121,12879,13036,10073,7576,3260,569,214,44,0,0,0,0,9342,457,54,3797,1090,9161,2392,12480,2569,12631,1483,11626,1253,12143,871,9071,1002,6782,793,2830,429,544,24,193,21,38,6,0,0,0,0,0,0,0,0,15,0
493,W 45 St & 6 Ave,40.7568001,-73.98291153,34449,5921,48184,148,1499,5522,6900,5737,6470,4910,3924,2890,1825,350,203,3,2,0,0,0,7800,127,21,1093,405,4319,1201,5743,1151,4864,869,5919,551,4365,545,3427,497,2600,289,1483,342,315,35,191,12,3,0,0,2,0,0,0,0,0,0,0,0
494,W 26 St & 8 Ave,40.74734825,-73.99723551,67450,19162,93671,560,4002,13662,15399,11921,9247,10948,8209,6192,4592,1153,557,201,0,0,0,0,7025,283,277,2452,1549,10295,3366,11682,3705,9336,2572,7762,1485,8817,2131,6949,1260,4315,1875,4013,571,922,231,465,92,155,46,0,0,0,0,0,0,0,0,3,0
495,W 47 St & 10 Ave,40.76269882,-73.99301222,45485,9419,59921,110,3147,9993,12366,7250,6451,6444,4529,3315,836,211,233,23,0,0,0,0,5013,71,39,2412,734,7109,2884,10299,2064,6034,1216,5961,490,5702,741,4068,461,2883,432,521,315,187,24,214,19,23,0,0,0,0,0,0,0,0,0,0,0
496,E 16 St & 5 Ave,40.73726186,-73.99238967,62079,23330,92340,928,4802,14775,17648,11010,8926,10371,6753,5432,3448,1110,370,32,71,0,0,0,6664,720,206,2900,1902,10052,4716,12542,5094,7943,3040,6819,2084,8085,2119,4856,1861,3939,1491,2822,626,964,146,333,37,25,7,70,0,0,0,0,0,0,0,9,0
497,E 17 St & Broadway,40.73704984,-73.99009296,116319,41542,176411,821,8930,28388,32675,20276,16350,16211,13945,9851,6684,2762,810,180,110,0,0,0,18418,512,290,5797,3130,19249,9125,24186,8437,15131,5123,12863,3480,12170,4026,10669,3250,6983,2862,5358,1326,2399,362,701,109,165,15,104,6,0,0,0,0,0,0,32,0
498,Broadway & W 32 St,40.74854862,-73.98808416,55559,12902,77457,313,4279,15406,14429,10910,7088,6091,4987,3258,1296,341,67,10,0,0,16,0,8966,253,60,3027,1251,12238,3166,11350,3074,9056,1841,6271,816,5236,852,4227,756,2435,822,1129,166,260,80,60,7,8,2,0,0,0,0,7,0,0,0,2,0
499,Broadway & W 60 St,40.76915505,-73.98191841,68619,20023,125936,593,4076,12634,16475,12641,10261,10907,9349,5966,3458,1525,697,122,0,2,6,0,37222,311,282,2845,1229,9100,3522,12234,4239,9809,2815,8461,1791,9049,1856,7509,1832,4483,1451,2844,614,1297,226,540,157,115,7,0,0,0,2,4,2,0,0,14,0
500,Broadway & W 51 St,40.76228826,-73.98336183,45920,6780,60718,44,1730,7672,10308,8661,6951,6928,5378,3279,1140,411,183,27,0,0,0,0,8003,20,24,1273,457,5891,1781,8912,1394,7955,703,6303,635,6352,573,4906,471,2772,506,931,209,391,20,178,5,26,0,0,0,0,0,0,0,0,0,8,0
501,FDR Drive & E 35 St,40.744219,-73.97121214,40344,9442,59765,245,4382,7401,8092,5728,6764,6723,4625,3674,1572,434,95,64,0,0,0,0,9966,218,24,3653,727,5669,1732,6188,1900,4488,1238,5865,896,5749,974,3809,814,2939,731,1336,236,267,167,93,2,63,0,0,0,0,0,0,0,0,0,7,0
502,Henry St & Grand St,40.714215,-73.981346,23768,11665,37394,383,1297,3263,4382,5172,5661,5636,4820,2350,1272,776,362,67,0,0,0,0,1953,348,32,1060,237,2260,1003,2654,1725,3185,1984,3798,1863,4086,1550,3294,1526,1530,820,948,324,365,411,175,187,64,0,0,0,0,0,0,0,0,0,0,0
503,E 20 St & Park Ave,40.73827428,-73.98751968,58720,19763,84485,838,5636,16648,14473,9114,7567,8174,7180,5094,2636,1015,180,20,0,0,0,0,5909,427,411,3940,1693,12383,4189,11061,3392,6277,2829,6137,1427,6696,1477,5073,2106,3677,1417,2033,603,847,166,134,46,13,7,0,0,0,0,0,0,0,0,21,0
504,1 Ave & E 15 St,40.73221853,-73.98165557,72053,26238,104407,1706,12089,25371,17780,10050,7315,7435,5543,5844,3375,940,626,193,5,0,0,0,6135,1134,572,8641,3445,18121,7238,13030,4722,7782,2243,5572,1740,5609,1822,4036,1507,4088,1744,2523,852,794,146,453,173,162,31,2,3,0,0,0,0,0,0,106,0
505,6 Ave & W 33 St,40.74901271,-73.98848395,65171,16558,95366,430,4990,15423,17466,12873,8879,7645,6026,4826,2470,533,177,61,0,2,9,0,13557,336,93,3593,1389,11962,3458,13452,4006,10380,2447,7608,1265,6431,1207,4640,1386,3883,940,2206,264,458,72,156,21,53,8,0,0,0,2,0,2,0,0,5,0
507,E 25 St & 2 Ave,40.73912601,-73.97973776,62249,18834,86129,582,10092,25220,14553,8448,5747,5002,4195,4332,1641,1128,137,90,0,0,0,0,4960,467,115,7620,2472,19350,5868,11335,3178,6705,1739,4560,1187,3739,1262,2899,1294,3082,1250,1426,215,875,214,99,38,90,0,0,0,0,0,0,0,0,0,0,0
508,W 46 St & 11 Ave,40.76341379,-73.99667444,30337,8519,46143,42,2337,6919,7173,5258,5025,4985,3266,2129,1507,138,70,5,0,0,0,0,7288,35,7,1471,866,4618,2300,5550,1619,4120,1134,4398,626,4111,870,2730,536,1708,421,1403,104,124,14,48,22,5,0,0,0,0,0,0,0,0,0,15,0
509,9 Ave & W 22 St,40.7454973,-74.00197139,68222,19959,96665,428,3355,10352,15616,12567,8856,13864,9869,7396,3892,1206,404,376,2,10,12,0,8470,271,157,2283,1067,7277,3070,11441,4163,9745,2816,7305,1551,11714,2149,7874,1993,5500,1893,3146,746,919,286,350,54,372,4,2,0,0,10,2,10,0,0,21,0
510,W 51 St & 6 Ave,40.7606597,-73.98042047,48472,7387,66732,109,2706,7136,10345,8503,7367,6736,6104,4821,1526,364,170,10,0,0,0,0,10834,58,50,2151,555,5768,1357,8817,1516,7713,787,6390,970,6027,706,5464,639,4257,562,1326,200,323,40,166,4,9,0,0,0,0,0,0,0,0,0,2,0
511,E 14 St & Avenue B,40.72938685,-73.97772429,63485,23862,91564,832,15309,21354,16680,6259,6284,7281,4367,4622,2457,811,123,463,28,0,0,0,4694,425,407,11542,3765,15481,5873,12049,4631,5152,1106,4827,1455,4848,2432,2760,1607,3334,1285,1423,1034,603,208,103,20,452,11,0,28,0,0,0,0,0,0,486,0
512,W 29 St & 9 Ave,40.7500727,-73.99839279,42646,11178,59679,296,2875,10644,9901,6766,6279,5345,5144,3247,1495,1145,168,538,0,0,0,0,5834,274,22,1900,975,7711,2930,7268,2629,5499,1263,5570,708,4675,669,4555,587,2129,1112,1271,223,1131,14,126,42,535,3,0,0,0,0,0,0,0,0,0,0
513,W 56 St & 10 Ave,40.768254,-73.988639,35879,7301,47040,57,2015,6746,9798,6995,5549,4612,2453,2395,1655,661,265,0,0,0,0,15,3819,50,7,1517,497,4769,1969,7605,2191,5994,1000,5113,431,4332,278,2052,378,2033,362,1529,125,600,60,262,3,0,0,0,0,0,0,0,0,15,0,3,0
514,12 Ave & W 40 St,40.76087502,-74.00277668,52860,18425,107423,525,3729,10086,14130,11617,9245,7145,4710,6106,2944,742,294,23,4,0,0,0,36120,342,162,2714,1015,6794,3288,10308,3816,8612,2981,7212,2024,5338,1807,3592,1117,4782,1324,2233,711,643,99,220,74,17,6,4,0,0,0,0,0,0,0,47,0
515,W 43 St & 10 Ave,40.76009437,-73.99461843,56982,13123,76767,486,4050,11803,12762,8922,8673,7375,6762,5227,2578,1173,268,19,0,0,0,0,6669,449,37,2947,1103,8548,3251,10393,2369,7433,1486,7457,1216,6645,730,5779,983,4098,1128,1982,592,961,212,257,11,14,5,0,0,0,0,0,0,0,0,19,0
516,E 47 St & 1 Ave,40.75206862,-73.96784384,18224,4472,25635,60,1077,3310,3490,3424,3209,2325,2740,1612,812,320,316,7,0,0,0,0,2925,42,18,823,252,2553,757,2533,951,2557,866,2661,548,1973,352,2572,166,1222,389,743,69,280,37,259,57,5,2,0,0,0,0,0,0,0,0,0,0
517,Pershing Square South,40.751581,-73.97791,74259,9837,89570,104,2651,10832,12455,12645,11601,10652,9203,8362,4169,1205,273,0,3,0,0,0,5410,78,26,2018,631,9021,1811,10846,1605,11211,1384,10709,889,9504,1148,8004,1184,7516,842,3905,263,1152,50,269,4,0,0,3,0,0,0,0,0,0,0,18,0
518,E 39 St & 2 Ave,40.74780373,-73.9734419,72145,17095,95773,223,7241,17833,17414,12109,9584,8336,5689,5825,3209,1521,271,12,0,0,0,0,6501,210,13,6092,1145,14347,3483,13122,4288,9592,2515,7945,1634,6947,1384,4652,1037,4712,1107,2839,369,1418,99,252,19,12,0,0,0,0,0,0,0,0,0,2,0
519,Pershing Square North,40.751873,-73.977706,163356,21785,200596,537,8043,26639,27644,24104,25308,25595,20455,16247,7757,2440,487,9,3,4,5,0,15323,450,86,6236,1805,22575,4060,23731,3896,21537,2453,22982,2302,22906,2687,18602,1815,14055,2184,7410,340,2305,132,469,18,6,3,3,0,0,4,0,4,0,0,88,0
520,W 52 St & 5 Ave,40.75992262,-73.97648516,43920,7334,60562,271,2049,7621,9300,6712,6843,7472,4554,3390,2018,756,280,13,0,0,6,0,9275,257,12,1594,452,5962,1645,7798,1501,6042,658,5783,1059,6787,684,4035,519,2906,483,1780,238,699,57,261,19,12,0,0,0,0,0,0,6,0,0,0,0
521,8 Ave & W 31 St,40.75096735,-73.99444208,147592,22935,184082,270,6786,18866,25306,24049,26395,22769,21596,15189,6556,2262,481,203,0,9,12,0,13339,213,56,5003,1783,14432,4422,20554,4743,21057,2802,24024,2366,20622,2144,20288,1306,12527,2659,6133,419,2083,175,433,48,201,2,0,0,0,9,3,9,0,0,17,0
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,33272,6464,45226,48,2003,7704,6261,5014,5871,4688,3704,2605,1259,502,76,19,0,0,0,0,5472,29,18,1506,497,6257,1445,5237,1023,4171,833,4840,1031,4404,283,3117,587,2060,543,1087,172,484,18,65,10,15,4,0,0,0,0,0,0,0,0,0,0
523,W 38 St & 8 Ave,40.75466591,-73.99138152,80838,18036,106081,191,3956,16087,15720,15990,13321,13016,8291,6629,4007,1384,268,28,0,2,4,0,7189,162,26,1943,2011,11714,4373,12687,3020,13778,2211,12009,1312,11091,1923,6655,1633,5671,958,3639,366,1200,183,260,8,18,10,0,0,0,2,0,2,0,0,9,0
524,W 43 St & 6 Ave,40.75527307,-73.98316936,36668,6810,49450,98,2373,7572,7620,6232,5935,5379,4255,2032,1294,488,189,22,0,0,0,0,5960,55,43,1690,682,6135,1437,6416,1189,5256,967,5156,775,4779,600,3744,511,1578,453,1181,112,450,38,186,3,22,0,0,0,0,0,0,0,0,0,19,0
525,W 34 St & 11 Ave,40.75594159,-74.0021163,24063,6751,43877,123,1690,5674,5880,4229,3671,2747,3001,2032,1381,307,77,18,0,0,5,0,13042,105,18,1073,617,4003,1671,4473,1400,3401,822,3189,477,2290,455,2611,386,1621,411,956,425,256,51,62,15,15,3,0,0,0,0,5,0,0,0,3,0
526,E 33 St & 5 Ave,40.74765947,-73.98490707,51156,11801,73024,235,3410,11504,13104,8528,7323,6256,5927,3518,2204,801,138,11,0,0,6,0,10059,172,62,2314,1095,8836,2662,10334,2768,7040,1483,6457,864,5276,980,4944,983,2956,562,1983,221,689,112,131,7,9,0,0,0,0,0,6,0,0,0,9,0
527,E 33 St & 2 Ave,40.744023,-73.976056,62907,19721,88738,968,8747,21431,15650,10157,8933,5353,4435,4397,1338,1009,261,16,0,0,0,0,6043,931,36,6575,2171,16029,5400,11290,4355,7875,2232,7102,1827,4447,906,3520,915,2855,1538,1129,209,915,92,223,38,14,0,0,0,0,0,0,0,0,0,0,0
528,2 Ave & E 31 St,40.74290902,-73.97706058,52482,16124,72793,177,6196,17186,13426,7709,6382,5075,4971,4959,1415,785,383,19,9,0,0,0,4101,136,40,4361,1834,13313,3873,9818,3603,6163,1535,5105,1233,3820,1254,3610,1361,4032,924,1141,274,620,143,338,45,15,4,8,0,0,0,0,0,0,0,0,0
529,W 42 St & 8 Ave,40.7575699,-73.99098507,86680,9564,106882,149,4201,12991,14246,14435,12891,13224,11643,7386,3450,1540,167,25,0,0,0,0,10533,131,18,3157,1043,10868,2121,12840,1378,13143,1288,11703,1188,12406,818,10705,938,6877,474,3234,156,1411,125,158,9,19,6,0,0,0,0,0,0,0,0,28,0
530,11 Ave & W 59 St,40.771522,-73.990541,41255,12571,64694,216,1496,7518,10963,7637,8011,6055,5554,3644,1501,1070,201,7,0,0,0,7,10813,178,37,1116,380,5328,2189,7987,2970,6090,1547,6674,1333,4350,1705,4779,774,2294,1301,1240,261,1032,38,165,36,7,0,0,0,0,0,0,0,7,0,7,0
531,Forsyth St & Broome St,40.71893904,-73.99266288,45701,18728,70897,510,6546,14146,11470,7330,5911,7624,3689,2676,4017,277,173,63,40,0,0,0,6424,394,115,4659,1883,9320,4813,8348,3106,5388,1941,3716,2193,5401,2214,2672,1017,1802,874,3533,484,218,57,150,23,58,5,38,2,0,0,0,0,0,0,4,0
532,S 5 Pl & S 4 St,40.710451,-73.960876,23018,9408,53834,334,2660,8692,9450,4527,1926,2088,1093,1188,408,64,54,7,0,0,0,0,21342,230,97,1620,1038,5748,2932,7024,2396,3676,843,1457,461,1243,845,811,282,756,432,341,67,51,13,52,2,7,0,0,0,0,0,0,0,0,0,0,0
533,Broadway & W 39 St,40.75299641,-73.98721619,39570,9722,55842,89,2016,8508,9240,6668,6156,5935,4335,3576,2010,665,77,7,0,0,0,0,6558,64,25,1264,751,5892,2614,7421,1816,5588,1078,5369,787,4943,992,3839,495,2938,638,1553,457,602,63,72,5,6,0,0,0,0,0,0,0,0,0,17,0
534,Water - Whitehall Plaza,40.70255065,-74.0127234,19543,3706,29157,81,670,3358,4263,3660,3251,2714,2084,2220,570,285,52,39,0,0,0,0,5909,55,25,500,170,2676,677,3752,511,3247,412,2719,532,2390,324,1761,323,1629,591,457,113,258,27,52,0,38,0,0,0,0,0,0,0,0,0,8,0
536,1 Ave & E 30 St,40.74144387,-73.97536082,54194,19737,77926,130,5856,17716,14644,11113,7573,4513,4434,4771,2021,777,408,11,0,0,0,0,3958,111,15,3555,2301,11517,6195,10347,4286,8876,2225,6010,1560,3736,776,3639,795,3850,920,1764,257,402,374,377,31,10,0,0,0,0,0,0,0,0,0,0,0
537,Lexington Ave & E 24 St,40.74025878,-73.98409214,89240,23600,119091,2713,13241,26408,20391,13903,9272,8910,6969,6282,2141,2014,496,103,15,3,3,0,6230,2097,615,10696,2541,20421,5987,16558,3822,11295,2604,6872,2391,7330,1579,5440,1528,4619,1663,1652,489,1679,334,468,28,102,0,0,15,0,3,0,3,0,0,11,0
538,E 48 St & Madison Ave,40.75666,-73.976684,19396,2644,24122,9,526,3143,3840,2909,2731,3062,2521,2301,693,264,38,4,0,0,0,0,2081,5,0,427,99,2566,577,3434,406,2380,529,2570,161,2824,238,2122,399,2108,192,659,34,259,5,36,0,4,0,0,0,0,0,0,0,0,0,0,0
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19471,6782,36661,116,1330,6525,8042,4798,2409,1598,617,537,211,45,70,5,0,0,0,0,10358,105,6,752,574,4802,1655,5902,2136,3796,1001,1742,661,1170,428,419,198,458,79,177,34,35,10,70,0,5,0,0,0,0,0,0,0,0,0,38,0
540,Lexington Ave & E 29 St,40.74311555,-73.98215353,27080,6896,36345,156,4009,7669,6966,3613,2868,2671,2772,1717,1044,325,180,7,4,6,6,0,2338,137,19,3200,798,6105,1561,5445,1517,2811,796,2201,665,2020,649,2349,419,1405,310,956,88,265,60,175,5,7,0,0,3,0,6,0,6,0,0,3,0
545,E 23 St & 1 Ave,40.736502,-73.97809472,59501,18001,82607,470,6576,18246,12842,9176,7475,6864,6684,5078,2380,1103,581,31,9,0,0,0,5090,318,151,4513,2063,13877,4368,10014,2818,7197,1978,6183,1290,5165,1699,4710,1974,3997,1078,2040,340,896,201,553,28,28,3,0,9,0,0,0,0,0,0,9,0
546,E 30 St & Park Ave S,40.74444921,-73.98303529,60619,15298,83347,307,5161,16206,14591,9385,9264,7338,6202,3652,2223,875,823,29,4,0,0,0,7287,251,54,3999,1081,12612,3592,11450,3140,7150,2206,7508,1756,6150,1187,5000,1171,2813,839,2035,188,806,69,810,13,29,0,0,0,0,0,0,0,0,0,4,0
72,W 52 St & 11 Ave,40.76727216,-73.99392888,36308,10162,55022,96,1920,7637,10582,5947,5368,4838,4841,2752,981,1409,89,10,0,0,0,0,8552,89,7,1611,309,5059,2570,8240,2339,4761,1186,4282,1071,3985,852,4285,554,2108,644,564,417,1202,207,83,6,10,0,0,0,0,0,0,0,0,0,29,0
79,Franklin St & W Broadway,40.71911552,-74.00666661,31002,9520,46014,452,1783,5967,6798,6093,3791,5152,4618,2489,2327,563,480,10,5,3,3,0,5483,417,35,1301,480,4236,1731,5143,1654,4939,1148,3012,777,3824,1328,3461,1156,1911,578,1819,508,447,116,475,5,9,0,5,0,0,3,0,3,0,0,3,0
82,St James Pl & Pearl St,40.71117416,-74.00016545,11340,4548,19644,96,920,2524,1643,2122,2318,2822,1700,892,545,140,105,61,10,0,0,0,3746,59,36,680,240,1833,689,1259,383,1419,703,1769,541,1857,965,1192,508,658,234,412,133,124,16,53,52,23,38,0,10,0,0,0,0,0,0,2,0
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,13598,4444,23345,99,832,3172,4526,2911,2262,1884,1018,835,413,69,37,3,0,0,0,0,5282,90,9,598,229,2228,936,3286,1236,2255,652,1891,371,1468,416,849,169,553,282,293,120,46,23,36,0,3,0,0,0,0,0,0,0,0,0,0,0
